window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-01 04:30:00,2024-03-01 07:30:00,4.861764005942192e-11,4.998868966054939e-10,5.61,2.777716292168343e-10,1.2813796724675497e-11,9.35,7.344371095630973e-11,3.131947383203014e-10,26.73,0.021466208087013126,0.06425206818086168,-100,0.23575403260017344,0.25540826451172327,100,0.305424682383907,0.3132857900750173,29,0.012303581428490008,0.1959343161712553,100,0.11577804255082003,0.2822199145162016,-100,0.5031733190035669,0.5298200368480344,78
2024-03-01 03:00:00,2024-03-01 06:00:00,-1.2999993709175395e-10,7.647095324003448e-10,15.76,2.1900452048293362e-10,1.2950649758821554e-10,9.19,8.869445450491334e-11,4.320701334779551e-10,50.02,-0.06689479007189784,-0.2194846845827495,100,0.3914320852489106,0.3914760656804759,4,0.26102036119089267,0.2663480861938865,-22,0.1538054550712903,0.2989990476574027,100,0.14161115169775443,0.40227804066371037,-100,0.6928017163356087,0.7132105002826862,50
2024-03-01 00:00:00,2024-03-01 03:00:00,-5.200446759105568e-10,1.3909566992480075e-09,1.82,-1.6271952543839865e-10,7.080814276521776e-10,1.46,-3.305966968610394e-10,-1.1494876356816007e-10,6.52,-0.052077232645772374,-0.08608173897240645,100,0.1245285017502579,0.13320431005440486,-100,-0.03220323748766154,-0.07042359961746744,100,0.11641897752216698,0.11692247990672464,22,-0.24105542720544196,-0.2530864819328931,-100,-0.08375794810730276,-0.17424937394980045,100
2024-03-01 01:30:00,2024-03-01 04:30:00,-1.4284915282476106e-10,-4.3115177787008996e-11,1.79,1.631810078507529e-10,2.631200651380918e-10,27.32,-1.0518259629546447e-10,2.825377910380729e-10,17.26,-0.12814044820328516,-0.17197269866641063,100,-0.03772212052079078,-0.07589947324246615,100,0.27269258765423277,0.3982509644722587,-91,0.4430915851170124,0.5490914619499426,76,-0.1419548109482192,-0.3263050864174399,100,0.39192765803176405,0.4051310666614453,-46
2024-03-01 06:00:00,2024-03-01 09:00:00,9.319985725263146e-10,3.720475125131642e-10,21.01,6.785640799073992e-10,2.6321791449097643e-10,53.43,2.148229151081337e-11,-2.7898794944100804e-10,44.89,0.4255468532400354,0.47157056211489523,-83,0.17127398282574208,0.32904380088748053,100,0.6812982861699449,0.7144680745529653,-49,0.26653993384470825,0.5735001653863897,100,0.05490799167915965,0.32784576981205876,100,-0.6676411813599243,-0.6740855575663691,-23
2024-03-01 07:30:00,2024-03-01 10:30:00,2.403639711849626e-10,1.7977364881571182e-09,68.65,2.689455627231309e-10,7.154221065295883e-10,40.13,-2.6647056861530644e-10,3.1448946576667453e-10,6.93,0.11172582550655687,0.5220676171177697,-100,0.8212928357312705,0.8328988588926285,27,0.224064972133743,0.44650790961984327,-100,0.5930977559891935,0.6660974365114333,78,-0.16984562677589737,-0.23169766975225695,100,0.20065354819405457,0.2549536976917135,-100
2024-03-01 09:00:00,2024-03-01 12:00:00,1.9933964147957675e-10,7.441063906208496e-10,24.6,2.5211233250915603e-10,4.6562246103289933e-10,23.6,-1.7406944727077266e-10,5.193988278109991e-10,13.44,0.13589299910047037,0.3596310132283285,-100,0.47764050712320977,0.5047477299865326,47,0.23860132302526757,0.3615069378306175,-100,0.4242834562317004,0.5263448784119359,100,-0.11748912733139828,-0.2517925693907686,100,0.34678841875642247,0.35737367959375926,-74
2024-03-01 10:30:00,2024-03-01 13:30:00,7.180796269046577e-11,5.018144980905215e-11,1.36,2.6549218658819887e-10,2.519847467047373e-10,46.02,5.3654512213246506e-11,8.876913255595106e-11,40.69,0.09530046372060877,0.1071908008440997,-76,0.06702725284860929,0.14080895235711033,81,0.49107869923062997,0.5936571742608068,-99,0.466561242383739,0.6734719382328567,100,0.3285554812994787,0.5095058188058118,-100,0.5457992467112796,0.6608610261699231,89
2024-03-01 12:00:00,2024-03-01 15:00:00,3.1017962241788943e-10,-3.4123914268486743e-10,17.65,3.7252098479804744e-10,3.4845909121125007e-10,42.23,-1.3536690556144685e-11,-5.1043465924665375e-11,4.2,0.28101600041773045,0.31855064084569595,44,-0.31313142721827386,-0.43987685191970843,-100,0.47071823568547055,0.5577219340645633,-91,0.44653550328045155,0.6134305913784918,100,-0.05242308329915278,-0.16606197824044425,-100,-0.19795954181295541,-0.21078024577985005,-34
2024-03-01 13:30:00,2024-03-01 16:30:00,3.3110813471324566e-10,-8.75888007224941e-10,55.57,3.97878314087252e-10,1.6621543881399658e-10,30.32,2.3928555684439645e-11,-5.310693534483409e-13,0.85,0.2642873137439194,0.5624557556894622,100,-0.696940370722039,-0.7230098981683807,-43,0.5083417101966091,0.5191973961724795,-29,0.21176848532992193,0.43552024678080886,100,0.09197149344984751,0.09300747888633351,-12,-0.0016420469297058614,-0.0806184764770219,-100
