window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-05 21:00:00,2024-03-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05 22:30:00,2024-03-06 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 00:00:00,2024-03-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 03:00:00,2024-03-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 01:30:00,2024-03-06 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 04:30:00,2024-03-06 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 06:00:00,2024-03-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 07:30:00,2024-03-06 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 09:00:00,2024-03-06 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 10:30:00,2024-03-06 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 12:00:00,2024-03-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 15:00:00,2024-03-06 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 13:30:00,2024-03-06 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 16:30:00,2024-03-06 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 18:00:00,2024-03-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 21:00:00,2024-03-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 19:30:00,2024-03-06 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06 22:30:00,2024-03-07 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 01:30:00,2024-03-07 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 03:00:00,2024-03-07 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 00:00:00,2024-03-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 07:30:00,2024-03-07 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 06:00:00,2024-03-07 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 04:30:00,2024-03-07 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 12:00:00,2024-03-07 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 09:00:00,2024-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 10:30:00,2024-03-07 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 13:30:00,2024-03-07 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 15:00:00,2024-03-07 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 16:30:00,2024-03-07 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 19:30:00,2024-03-07 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 21:00:00,2024-03-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 18:00:00,2024-03-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07 22:30:00,2024-03-08 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 00:00:00,2024-03-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 03:00:00,2024-03-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 01:30:00,2024-03-08 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 04:30:00,2024-03-08 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 07:30:00,2024-03-08 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 06:00:00,2024-03-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 09:00:00,2024-03-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 10:30:00,2024-03-08 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 12:00:00,2024-03-08 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 13:30:00,2024-03-08 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 15:00:00,2024-03-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 16:30:00,2024-03-08 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 18:00:00,2024-03-08 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 19:30:00,2024-03-08 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 21:00:00,2024-03-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:30:00,2024-03-09 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 00:00:00,2024-03-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 01:30:00,2024-03-09 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 03:00:00,2024-03-09 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 04:30:00,2024-03-09 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 06:00:00,2024-03-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 07:30:00,2024-03-09 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 10:30:00,2024-03-09 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 09:00:00,2024-03-09 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 12:00:00,2024-03-09 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 13:30:00,2024-03-09 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 16:30:00,2024-03-09 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 15:00:00,2024-03-09 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 18:00:00,2024-03-09 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 19:30:00,2024-03-09 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 22:30:00,2024-03-10 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 00:00:00,2024-03-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-09 21:00:00,2024-03-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 04:30:00,2024-03-10 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 01:30:00,2024-03-10 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 06:00:00,2024-03-10 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 03:00:00,2024-03-10 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 07:30:00,2024-03-10 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 09:00:00,2024-03-10 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 12:00:00,2024-03-10 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 10:30:00,2024-03-10 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 13:30:00,2024-03-10 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 15:00:00,2024-03-10 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 18:00:00,2024-03-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 16:30:00,2024-03-10 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 19:30:00,2024-03-10 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 21:00:00,2024-03-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 00:00:00,2024-03-11 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10 22:30:00,2024-03-11 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 01:30:00,2024-03-11 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 03:00:00,2024-03-11 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 04:30:00,2024-03-11 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 06:00:00,2024-03-11 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 10:30:00,2024-03-11 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 09:00:00,2024-03-11 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 07:30:00,2024-03-11 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 12:00:00,2024-03-11 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 15:00:00,2024-03-11 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 13:30:00,2024-03-11 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 16:30:00,2024-03-11 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 18:00:00,2024-03-11 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 19:30:00,2024-03-11 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 22:30:00,2024-03-12 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11 21:00:00,2024-03-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 00:00:00,2024-03-12 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 01:30:00,2024-03-12 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 03:00:00,2024-03-12 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 04:30:00,2024-03-12 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 09:00:00,2024-03-12 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 12:00:00,2024-03-12 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 10:30:00,2024-03-12 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 06:00:00,2024-03-12 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 07:30:00,2024-03-12 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 13:30:00,2024-03-12 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 15:00:00,2024-03-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 16:30:00,2024-03-12 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 18:00:00,2024-03-12 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 19:30:00,2024-03-12 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 22:30:00,2024-03-13 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
