window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-01 03:00:00,2024-03-01 06:00:00,1.3179520986566991e-10,2.629053366872533e-10,35.11,-1.804215271178515e-11,1.2115770959819296e-09,80.88,2.9861454127514493e-09,-1.2193925726832154e-08,35.02,0.2655312787477043,0.4795602436933982,-100,0.5296295981875192,0.570226571621192,73,-0.013557214048587295,-0.42127327319509994,100,0.8992098368023921,0.8999272118672793,8,0.14067049264630596,0.3613281410359867,100,-0.5748252568029779,-0.5852115053897299,-46
2024-03-01 04:30:00,2024-03-01 07:30:00,1.6056701560620472e-10,2.3365932870466557e-10,37.54,-1.2283049626503485e-11,1.1539515406909063e-09,81.48,4.8894174411118995e-09,-1.1904178113388639e-08,35.05,0.3510032247320083,0.5145972983355389,-100,0.505463139018282,0.5989861018756618,100,-0.0009977252210168783,-0.38925848712120464,100,0.9026061558547497,0.9034864335465814,9,0.22084290114460148,0.43168887015246143,100,-0.5471387956483952,-0.5720559756597737,-69
2024-03-01 01:30:00,2024-03-01 04:30:00,1.0213235917808955e-10,3.4741026864404465e-10,42.31,9.582777933882966e-11,1.4483365695316944e-09,81.37,1.9869024045999122e-08,-5.95535537553078e-09,52.94,0.19525216013006266,0.466187803714256,-100,0.6239704200738394,0.6456005092038253,42,0.07628647100872187,0.47397344324240154,-100,0.9000611465343838,0.9065809903827897,20,0.6968546556573141,0.7204758401188186,60,-0.19626500824336227,-0.4666483461886264,-100
2024-03-01 07:30:00,2024-03-01 10:30:00,2.161624531108715e-10,4.176656999998217e-10,33.32,1.779188728649282e-11,1.342031118242608e-09,68.88,-3.006853500258687e-09,4.339721798973321e-09,2.71,0.26318457676881213,0.4617554127517373,-100,0.5126468713573861,0.5982108779839588,88,0.008311782050388341,-0.44962573173649967,100,0.82983967939917,0.8310999386609701,9,-0.09380604872315063,-0.13547870884733418,100,0.1355473415384903,0.1607764895843805,-100
2024-03-01 00:00:00,2024-03-01 03:00:00,8.459232029127096e-11,2.2902494366020443e-10,27.62,1.7376002631811245e-10,1.3501431416563986e-09,78.55,1.2400500207864045e-08,-7.079400974140841e-09,37.91,0.1845196300193443,0.40400008485275096,-100,0.4924870397571204,0.5112825297682675,42,0.11565283502464158,0.48287523295531165,-100,0.8789724206006785,0.8939049979493428,33,0.5352795846567852,0.5944754201123336,98,-0.30295695629630554,-0.5119866062127351,-100
2024-03-01 06:00:00,2024-03-01 09:00:00,2.0237548484007546e-10,4.123119139223268e-10,35.34,1.164533928728462e-10,1.1196447871303313e-09,62.16,6.20559912523034e-09,-2.9289508114353403e-09,2.82,0.25981198022908447,0.4547059874999272,-100,0.5334489273904867,0.6015381406645158,82,0.0782414269021367,0.4266783244732511,-100,0.7841214119694363,0.7943036886186138,21,0.15206311128283043,0.20070046367456268,100,-0.07226214633083916,-0.0940842572187923,-100
2024-03-01 09:00:00,2024-03-01 12:00:00,1.384767687126536e-10,4.3508050554808417e-10,33.12,-3.1050745440962714e-12,1.3075779055932403e-09,73.14,6.715249671863246e-10,3.4644282408988995e-10,0.14,0.16789977896242084,0.3876508206468773,-100,0.5496524274071127,0.5862157573969347,59,-0.0058807188043219225,-0.42546763004827504,100,0.8551950369016657,0.8554638996005365,5,0.033215436626968374,0.03933890457876846,100,0.016881380460678976,0.020344447617884752,100
2024-03-01 10:30:00,2024-03-01 13:30:00,7.845043571339034e-11,4.654479381304334e-10,30.67,1.8522644066124985e-11,1.2393650057760137e-09,67.3,-3.2735159441834413e-09,-6.603090757347699e-09,12.87,0.09102188281126065,0.3081138288969979,-100,0.5461380994847429,0.5587125949913223,39,0.010804480269383167,0.381108851753266,-100,0.8202454210513171,0.8233018256761929,13,-0.15925714734051966,-0.26595913817588174,-100,-0.32115502269450547,-0.35485440652407935,100
2024-03-01 12:00:00,2024-03-01 15:00:00,2.0416884116689325e-10,8.062559078612917e-10,32.18,-1.1894498599888553e-10,1.140163515344303e-09,31.54,4.169900821527954e-09,7.282072861702146e-09,4.75,0.14651731131515683,0.37269739904666666,-100,0.5495649437280535,0.559396123080506,42,-0.05337808409467709,-0.35344352130793655,100,0.5585037482383823,0.5651042208292414,14,0.1090722587578252,0.20602580605238632,-100,0.18988041990512186,0.20671552141647673,68
2024-03-01 13:30:00,2024-03-01 16:30:00,2.0021553659926928e-12,9.04446118822029e-10,44.12,4.914523581082955e-10,9.48207220978628e-10,42.98,1.65800170769645e-09,-2.3030819454931795e-08,16.0,0.0018152145199810618,0.29187476987287614,-100,0.6642453536366275,0.6642822343572675,2,0.3005204334398768,0.5268123578778872,-100,0.5827820254469672,0.6410027203625066,81,0.028407929888878247,0.1907750489567182,100,-0.3990236884591171,-0.3994142668211173,-11
