window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-14 01:30:00,2024-03-14 04:30:00,2.0255736759469828e-10,2.799012746241833e-11,44.57,-1.3204035950532114e-10,4.090477486021742e-12,15.5,-2.78908799500544e-11,-4.789749698464757e-11,0.08,0.6612903325664041,0.6654639077886189,-24,0.10042696737082514,0.3737865002075151,100,-0.3934495714022065,-0.3942138464004014,-8,0.007008364945785752,0.17970415214288546,-100,-0.014753687222292367,-0.0219113287931421,-100,-0.025214117577408487,-0.02984274862836402,100
2024-03-14 07:30:00,2024-03-14 10:30:00,1.8734565836178612e-10,6.975259608370744e-11,92.58,-1.2311471039153337e-10,5.073728094704824e-12,77.64,-4.8553865732231e-11,-1.952910624349194e-11,21.32,0.9015408731655041,0.9532098420128462,-61,0.33419713310817734,0.7202773960670665,100,-0.8803634327778074,-0.8803700332529988,1,0.03817827359534356,0.46002984429584326,-100,-0.4282648774198296,-0.4593305671134621,-61,-0.17164443457920933,-0.3508903560032062,100
2024-03-14 10:30:00,2024-03-14 13:30:00,1.804443591350374e-10,4.763375249884532e-11,36.53,-3.4007574625277576e-11,9.939771058263072e-11,16.14,-2.2127939043217335e-11,2.3843788810592595e-11,5.72,0.5843348793351841,0.5957146796542614,16,0.15266770401203894,0.4941434316702624,100,-0.13080851858718648,-0.2973083498598111,86,0.3802083081214473,0.38102486705972455,3,-0.16253708301848077,-0.24033538508264607,100,0.17604398324130122,0.22601078730141572,-83
2024-03-14 09:00:00,2024-03-14 12:00:00,1.851567451999757e-10,5.515052613243185e-11,59.76,-5.4817420387864855e-11,4.865293465293306e-11,14.14,-4.8926806622166144e-11,-8.051298176893894e-12,10.49,0.736609324994839,0.7409709044760019,10,0.2052540737478354,0.6095474493424675,100,-0.2755863331957476,-0.38510882953805103,74,0.2665459631328596,0.30802850148624544,-100,-0.3191065764701644,-0.3384010386337253,-28,-0.04314809837826034,-0.2006263173308149,100
2024-03-14 12:00:00,2024-03-14 15:00:00,1.7775724798085294e-10,-8.109789568654375e-12,47.39,-1.0884412808525725e-10,6.91362148052013e-11,34.6,-3.11751667902245e-11,2.8377111260472676e-11,9.41,0.6876823687884464,0.7034634069753972,17,-0.029493813898045614,0.3540182429455564,100,-0.49585516106900174,-0.621668136930242,75,0.3149231058298258,0.4765432275993026,-100,-0.22605303247709754,-0.30507375478609206,100,0.2065929290183011,0.30024887361573344,-100
2024-03-14 18:00:00,2024-03-14 21:00:00,1.9679858614542203e-10,-2.0611216012919293e-11,85.09,-1.3346270579389344e-10,-9.887564585466196e-12,47.65,-2.7277868478779572e-11,7.627033344353426e-13,1.26,0.9173503151990645,0.9219908924233954,7,-0.09396243320872859,-0.5295530239945918,-100,-0.6883607012454165,-0.7555529753945748,-27,-0.05376721873361355,0.4426465527250661,-100,-0.11212461088082105,-0.14010585838439438,38,0.0028046561906901143,-0.05516469045960656,100
2024-03-14 13:30:00,2024-03-14 16:30:00,2.1624866208888034e-10,-2.749139596017441e-11,40.99,-1.0662411399089111e-10,2.2598262533164692e-11,17.79,-4.799831962954164e-11,3.0578999307009516e-11,0.14,0.6349193913641967,0.6547055347276837,21,-0.07863392226562431,-0.3810291297092356,-100,-0.4121782616568019,-0.45235660643166786,42,0.08725060661200601,0.28119075152124123,-100,-0.0310361444578725,-0.03944833046388228,91,0.020047583494497558,0.03636466431224521,-98
2024-03-14 16:30:00,2024-03-14 19:30:00,2.0252051032092252e-10,-1.9302327365893896e-11,91.38,-1.2012219623311149e-10,-1.359737078641969e-12,83.33,-4.4562966977915686e-11,4.236082439827874e-12,6.12,0.9514406105710755,0.9567592091036713,15,-0.09047148151100214,-0.5447082016054037,-100,-0.9127707768042733,-0.912937542533866,-3,-0.012403678888584343,-0.4559888463243035,100,-0.24628561893223494,-0.26046107467875207,30,0.02335603295520757,0.1321911499875508,-100
2024-03-14 15:00:00,2024-03-14 18:00:00,1.9837369480717154e-10,-2.4332637531381823e-11,53.41,-1.1490105406639498e-10,5.637456313921916e-12,34.2,-6.497624113738413e-11,9.346368279828271e-12,0.19,0.7254635699714556,0.7324274383464723,26,-0.09666163629058416,-0.42538442561348516,-100,-0.5840367293590348,-0.5840676491566362,3,0.03621679103397948,0.33325421655706833,-100,-0.042838187610731375,-0.04662984275876112,52,0.006530777532210787,0.02582025745461406,-100
2024-03-14 21:00:00,2024-03-15 00:00:00,1.3985372760447787e-10,4.6763122616999293e-11,3.43,-8.155567535504181e-11,-8.770801791640687e-12,0.28,6.610498421572601e-11,4.6081105429719426e-11,0.0,0.17547994378610152,0.17547994378610152,0,0.06105738371451675,0.1430596927406135,100,-0.052553267975278026,-0.06377967749913084,-12,-0.006376400539418769,0.04411841674609976,-94,0.004399411753397626,0.009423412094865783,-37,0.0031001851664200666,0.01014076225128415,-100
