window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-01 03:00:00,2024-03-01 06:00:00,-1.3942318291557546e-09,-2.757053065910992e-10,25.74,-2.502832374886093e-10,2.182394142291246e-10,7.75,-6.821329098312249e-10,1.5221702155103016e-10,62.38,-0.49775607890515877,-0.5040360059819511,-49,-0.09818875403222391,-0.2664137076075322,100,-0.20967904159159337,-0.3027424713037071,100,0.18322840230547538,0.20143258271277165,-76,-0.7708552701744196,-0.7943301369167118,58,0.17225136137470823,0.4427141436505264,-100
2024-03-01 04:30:00,2024-03-01 07:30:00,-9.092288550686765e-10,7.349040535503438e-11,10.09,-1.1276066519299794e-10,3.3537642590757035e-10,8.26,-4.672555296204017e-10,1.0610054486034715e-10,32.79,-0.31658942612724106,-0.3191229111442267,45,0.022494949095233894,0.11597168866925112,-100,-0.08941827066647606,-0.21709870808584764,100,0.27224610064482163,0.27286744827760945,12,-0.558378250021853,-0.577566497520344,69,0.12144868274374744,0.3113775484958957,-100
2024-03-01 00:00:00,2024-03-01 03:00:00,-3.3373328184948967e-09,-9.190801187126494e-10,4.46,-1.6917006490219576e-09,-3.8908530401085057e-10,3.78,2.1392130526920383e-10,-6.550476669553187e-10,11.04,-0.20202709238567915,-0.21567636464008316,-100,-0.061888913245377125,-0.11623672907707944,100,-0.18829844347204813,-0.195352713024736,-100,-0.04969897867635962,-0.10224987851847633,100,0.10291757083767804,0.21570786483137638,100,-0.3156818475195115,-0.3289976133441351,-77
2024-03-01 01:30:00,2024-03-01 04:30:00,1.8270112505444484e-10,-4.4947611951627053e-10,7.45,-3.007976113568626e-10,1.9021730404922543e-10,14.8,-3.5740906860187007e-10,-1.3448604292130833e-10,11.43,0.09985633252449698,0.1716151614220151,100,-0.25205580722167115,-0.2835353228486186,-100,-0.3236414920049339,-0.40328057128616795,93,0.2019836955864297,0.29903063672998,-100,-0.3202875016172377,-0.33757326047741154,-62,-0.11466783517687923,-0.2532081086591977,100
2024-03-01 07:30:00,2024-03-01 10:30:00,-3.1033022245424447e-09,5.190880009623931e-10,70.33,-1.2890003918408556e-09,4.1257168024611926e-10,43.16,-7.623647271085359e-10,-5.561459781124125e-10,12.36,-0.8271682344186267,-0.8459934521178664,37,0.14139325732149124,0.5146979622017839,-100,-0.6257807426801482,-0.6863514430289024,79,0.2024694128755212,0.4367494354159934,-100,-0.283536635700083,-0.3440161437319045,-100,-0.20665905243751295,-0.3021609271135864,100
2024-03-01 06:00:00,2024-03-01 09:00:00,-1.5620611685434768e-10,1.7198157348342623e-09,26.79,-2.698963955611105e-10,1.0827054064646717e-09,54.6,5.002555188817186e-10,-5.4714730276644347e-11,63.73,-0.049439723910257735,-0.23502021398065132,100,0.5154933426392139,0.5283181079569323,-46,-0.1821654258189127,-0.47180266001583654,100,0.7169738813807145,0.7380950433359985,-48,0.7941448684508496,0.7947303578854732,8,-0.08527853724650837,-0.38137303696406993,-100
2024-03-01 12:00:00,2024-03-01 15:00:00,7.230310626760023e-10,2.805898222616487e-10,18.61,-5.138870581539632e-10,5.083160772120089e-10,30.91,1.2773130056817458e-10,-8.037574333852373e-11,12.44,0.4033715900583805,0.4700392889065722,-100,0.157140693180416,0.2817333151775838,100,-0.39621134894787413,-0.5651608991939443,100,0.38584387941577214,0.47405119122080464,-100,0.29799431770418033,0.3148097459464228,100,-0.18542971635942546,-0.30119147595824364,-100
2024-03-01 13:30:00,2024-03-01 16:30:00,1.316256521937247e-09,4.689407870157125e-10,55.65,-2.5449060551328627e-10,6.150632613363089e-10,32.56,2.790780395536161e-11,1.1369826692620743e-11,0.57,0.7022577413333595,0.727632138387481,-55,0.25188918082974676,0.5442542609780011,100,-0.21701011003044043,-0.4308225914529833,100,0.5276482395290029,0.5494299440857088,-66,0.06980515511119849,0.10968806264801127,-100,0.029607231771125394,0.03059462272594853,16
2024-03-01 09:00:00,2024-03-01 12:00:00,-1.0483442898767073e-09,1.3505631271598124e-10,18.45,-7.382777553349829e-10,3.248165130434544e-10,21.87,-9.536269258270615e-10,-2.5987395906354124e-10,17.4,-0.425683175760007,-0.4370565470159983,37,0.059968600350941224,0.2558310703015776,-100,-0.4257418090467191,-0.49253521381936316,99,0.19538395643965217,0.3392912922200078,-100,-0.40174641131027305,-0.4126481590559096,-59,-0.11044373384310047,-0.26172715393365764,100
2024-03-01 10:30:00,2024-03-01 13:30:00,-5.499248147946384e-12,-2.6255177591949206e-11,0.06,-3.284939776973265e-10,3.3370706262909164e-10,32.37,-1.3437196701218566e-10,7.89898155014349e-11,39.06,-0.004977166132743719,0.044458198065240845,-100,-0.02296745743388132,-0.07619059820485317,100,-0.40000044617517094,-0.5728538117753774,100,0.4052719184637695,0.5066293696612155,-100,-0.5392332856379322,-0.640337719645422,100,0.31683841598207974,0.49782732300035737,-100
